ITEM No.,DV NUMBER,SERIAL NUMBER,IN-HOUSE SERIAL NUMBER,Unnamed: 4,Unnamed: 5,REMARKS
5719,5719R,E6F7G-8H9I1-J2K3L-6112C,BB579F52C9A21DBF79A4,,,Good Condition
5720,5720R,E6F7G-8H9I1-J2K3L-66910,EFDD22F92C869F3EEB47,,,Good Condition
5721,5721R,E6F7G-8H9I1-J2K3L-6C0F4,CF39FEAE2BA7EF537041,,,Good Condition
5722,5722R,E6F7G-8H9I1-J2K3L-718D8,D9DA1CF5073CBB776FB2,,,Good Condition
5723,5723R,E6F7G-8H9I1-J2K3L-770BC,16FD8AB2928E9EABB2B4,,,Good Condition
5724,5724R,E6F7G-8H9I1-J2K3L-7C8A0,99E1DD4BFCFABEBD9CD0,,,Good Condition
5725,5725R,E6F7G-8H9I1-J2K3L-82084,CAD4091D22AA8EFA902C,,,Good Condition
5726,5726R,E6F7G-8H9I1-J2K3L-87868,FE8CCF313AB8CB227296,,,Good Condition
5727,5727R,E6F7G-8H9I1-J2K3L-8D04C,B20C5FE6C6DFA3F63B67,,,Good Condition
5728,5728R,E6F7G-8H9I1-J2K3L-92830,9FAFE3E31E4D7E9D751E,,,Good Condition
5729,5729R,E6F7G-8H9I1-J2K3L-98014,B8A985B3A0D8CADEC80D,,,Good Condition
5730,5730R,E6F7G-8H9I1-J2K3L-9D7F8,AED9E9CDAF6A2B1ADBFF,,,Good Condition
5731,5731R,E6F7G-8H9I1-J2K3L-A2FDC,FC5FDFBE7DD2A43E456A,,,Good Condition
5732,5732R,E6F7G-8H9I1-J2K3L-A87C0,BBDE6D7BA6FADB003308,,,Good Condition
5733,5733R,E6F7G-8H9I1-J2K3L-ADFA4,25D5C9AB7EC72DE6DD84,,,Good Condition
5734,5734R,E6F7G-8H9I1-J2K3L-B3788,AA01ED7CC3120C5ED550,,,Good Condition
5735,5735R,E6F7G-8H9I1-J2K3L-B8F6C,3DCBCC4FEA7C8E14ACB4,,,Good Condition
5736,5736R,E6F7G-8H9I1-J2K3L-BE750,BAC63EFA3D65585CB58F,,,Good Condition
5737,5737R,E6F7G-8H9I1-J2K3L-C3F34,4E1A77EED06DCD5EDF11,,,Good Condition
5738,5738R,E6F7G-8H9I1-J2K3L-C9718,1B3CFEE786AC8B80328E,,,Good Condition
5739,5739R,E6F7G-8H9I1-J2K3L-CEEFC,DBDF166325F389B4267E,,,Good Condition
5740,5740R,E6F7G-8H9I1-J2K3L-D46E0,6C61BAD3E5886E8CE0CF,,,Good Condition
5741,5741R,E6F7G-8H9I1-J2K3L-D9EC4,BBBB0E7FA95BADCDDE0F,,,Good Condition
5742,5742R,E6F7G-8H9I1-J2K3L-DF6A8,0DFD3797DB78C6D3DDDB,,,Good Condition
5743,5743R,E6F7G-8H9I1-J2K3L-E4E8C,A8E22232AEB24DEAAC48,,,Good Condition
5744,5744R,E6F7G-8H9I1-J2K3L-EA670,0FEE0F267DD2D14E8F6E,,,Good Condition
5745,5745R,E6F7G-8H9I1-J2K3L-EFE54,7830CE3FFECE13D9195A,,,Good Condition
5746,5746R,E6F7G-8H9I1-J2K3L-F5638,52C6DECBB2C0EE0BE16F,,,Good Condition
5747,5747R,E6F7G-8H9I1-J2K3L-FAE1C,A5D4DACC803CF617D0A3,,,Good Condition
5748,5748R,E6F7G-8H9I1-J2K3L-00600,B4FE91DE8CCE04E8F58B,,,Good Condition
5749,5749R,E6F7G-8H9I1-J2K3L-05DE4,0AB8CAF9CD0DDD053EDF,,,Good Condition
5750,5750R,E6F7G-8H9I1-J2K3L-0B5C8,9EECD36EFEFFD12661A6,,,Good Condition
5751,5751R,E6F7G-8H9I1-J2K3L-10DAC,253D9AC57CC17AEE3AE8,,,Good Condition
5752,5752R,E6F7G-8H9I1-J2K3L-16590,85F0789BDDE6AF5B98E0,,,Good Condition
5753,5753R,E6F7G-8H9I1-J2K3L-1BD74,CA4CAFE1D581DDDF2553,,,Good Condition
5754,5754R,E6F7G-8H9I1-J2K3L-21558,7F0A5183F5FD2FC623CD,,,Good Condition
5755,5755R,E6F7G-8H9I1-J2K3L-26D3C,CA9E3A60BCF8E5FA10AD,,,Good Condition
5756,5756R,E6F7G-8H9I1-J2K3L-2C520,CD3EC7B6883C5A86FDC9,,,Good Condition
5757,5757R,E6F7G-8H9I1-J2K3L-31D04,EF9CB6ECAD823E5ECE76,,,Good Condition
5758,5758R,E6F7G-8H9I1-J2K3L-374E8,FAB8B8BB241CE579A271,,,Good Condition
5759,5759R,E6F7G-8H9I1-J2K3L-3CCCC,9E2CF6C36F898C72D0D7,,,Good Condition
5760,5760R,E6F7G-8H9I1-J2K3L-424B0,0C4953CF6DFCEF5B306E,,,Good Condition
5761,5761R,E6F7G-8H9I1-J2K3L-47C94,12D3D950C032FCEC0C50,,,Good Condition
5762,5762R,E6F7G-8H9I1-J2K3L-4D478,B5D59DB14D84C12D7DAF,,,Good Condition
5763,5763R,E6F7G-8H9I1-J2K3L-52C5C,CD8B3DBCF50D033AA7C9,,,Good Condition
5764,5764R,E6F7G-8H9I1-J2K3L-58440,2CADD5FC90ED2FE4CD3A,,,Good Condition
5765,5765R,E6F7G-8H9I1-J2K3L-5DC24,E8EDFCABCDF1DAAC83BC,,,Good Condition
5766,5766R,E6F7G-8H9I1-J2K3L-63408,DC8EFED65D7F5EC45D20,,,Good Condition
5767,5767R,E6F7G-8H9I1-J2K3L-68BEC,CADC595E9BFBDBFAA22F,,,Good Condition
5768,5768R,E6F7G-8H9I1-J2K3L-6E3D0,CBFBAAEB5861AF6EE76C,,,Good Condition
5769,5769R,E6F7G-8H9I1-J2K3L-73BB4,1D84B99AFBC1345C5EAD,,,Good Condition
5770,5770R,E6F7G-8H9I1-J2K3L-79394,6BF4180EF5BD1872AECC,,,Good Condition
5771,5771R,E6F7G-8H9I1-J2K3L-7EB7C,AF2D502F5F05FFC4C1DB,,,Good Condition
5772,5772R,E6F7G-8H9I1-J2K3L-84360,FAAB0D143094ACEA2FB5,,,Good Condition
5773,5773R,E6F7G-8H9I1-J2K3L-89B44,4AFCFEFFBDA6F514E645,,,Good Condition
5774,5774R,E6F7G-8H9I1-J2K3L-8F328,3E87DFEFF7AD90867A13,,,Good Condition
5775,5775R,E6F7G-8H9I1-J2K3L-94B0C,E0BE3ACC9B6CAD6B9BD9,,,Good Condition
5776,5776R,E6F7G-8H9I1-J2K3L-9A2F0,D68C5813CE7AEBC866B2,,,Good Condition
5777,5777R,E6F7G-8H9I1-J2K3L-9FAD4,2FEA9D55AEBC7AFC0408,,,Good Condition
5778,5778R,E6F7G-8H9I1-J2K3L-A52B8,24AFEFAC8CB4AC7A2A56,,,Good Condition
5779,5779R,E6F7G-8H9I1-J2K3L-AAA9C,77D9FA4FFA324A49ECEF,,,Good Condition
5780,5780R,E6F7G-8H9I1-J2K3L-B0280,D2FC6F34F81FD99E1F4A,,,Good Condition
5781,5781R,E6F7G-8H9I1-J2K3L-B5A64,62EDF7DBD8E6E8CA7D68,,,Good Condition
5782,5782R,E6F7G-8H9I1-J2K3L-BB248,EAE5F6BF8E42CC6FAA0F,,,Good Condition
5783,5783R,E6F7G-8H9I1-J2K3L-C0A2C,F70FABAD4AF0129AAC2B,,,Good Condition
5784,5784R,E6F7G-8H9I1-J2K3L-C6210,FFC5392CC7D2EACF9DCA,,,Good Condition
5785,5785R,E6F7G-8H9I1-J2K3L-CB9F4,F9CE4F1A3D7465D6ECEF,,,Good Condition
5786,5786R,E6F7G-8H9I1-J2K3L-D11D8,065D4437ACBF76A7A33E,,,Good Condition
5787,5787R,E6F7G-8H9I1-J2K3L-D69BC,5B6226CCD26D8EEDD543,,,Good Condition
5788,5788R,E6F7G-8H9I1-J2K3L-DC1A0,61BB81443DEDFD0A9D9F,,,Good Condition
5789,5789R,E6F7G-8H9I1-J2K3L-E1984,5A91FDB8A1BEACB8AA98,,,Good Condition
5790,5790R,E6F7G-8H9I1-J2K3L-E7168,C24692CCA05E444A4AEF,,,Good Condition
5791,5791R,E6F7G-8H9I1-J2K3L-EC94C,BA6810CDB0B621DCEC76,,,Good Condition
5792,5792R,E6F7G-8H9I1-J2K3L-F2130,535B8C7D98E449B0BB1D,,,Good Condition
5793,5793R,E6F7G-8H9I1-J2K3L-F7914,B547F03E6176C12CBC0E,,,Good Condition
5794,5794R,E6F7G-8H9I1-J2K3L-FD0F8,2C15342CBAFAEFFEE68B,,,Good Condition
5795,5795R,E6F7G-8H9I1-J2K3L-028DC,2E28FB49FD08A4862BEC,,,Good Condition
5796,5796R,E6F7G-8H9I1-J2K3L-080C0,DFFACAC319EADB33FADE,,,Good Condition
5797,5797R,E6F7G-8H9I1-J2K3L-0D8A4,D6EDC4DC09C3DB9ECCBE,,,Good Condition
5798,5798R,E6F7G-8H9I1-J2K3L-13088,DE064D3A211BF96BCB60,,,Good Condition
5799,5799R,E6F7G-8H9I1-J2K3L-1886C,63F09701AF87FBEA145A,,,Good Condition
5800,5800R,E6F7G-8H9I1-J2K3L-1E050,A6AFF1C167E41F5ACD93,,,Good Condition
5801,5801R,M4N5O-6P7Q8-R9S1T-23834,B5CD8ACBBFDDCBA1CC4A,,,Good Condition
5802,5802R,M4N5O-6P7Q8-R9S1T-29018,AA60AD9B7F223D50A380,,,Good Condition
5803,5803R,M4N5O-6P7Q8-R9S1T-2E7FC,ABB28066B9F2BADB7A7B,,,Good Condition
5804,5804R,M4N5O-6P7Q8-R9S1T-33FE0,1A8769FE7EDB4B16BB6E,,,Good Condition
5805,5805R,M4N5O-6P7Q8-R9S1T-397C4,AA5BC9DB8A71F9B290DB,,,Good Condition
5806,5806R,M4N5O-6P7Q8-R9S1T-3EFA8,4C3E1FCE0DEAE84E7CD4,,,Good Condition
5807,5807R,M4N5O-6P7Q8-R9S1T-4478C,6FE2A109EC41BFBED411,,,Good Condition
5808,5808R,M4N5O-6P7Q8-R9S1T-49F70,EDAF96A2BD6D7A7CF2EA,,,Good Condition
5809,5809R,M4N5O-6P7Q8-R9S1T-4F754,AEC1C87BAEE29CC186C7,,,Good Condition
5810,5810R,M4N5O-6P7Q8-R9S1T-54F38,2CE55BD61CF91A8ADBDF,,,Good Condition
5811,5811R,M4N5O-6P7Q8-R9S1T-5A71C,D3E2C889E1BFF2AEFFB1,,,Good Condition
5812,5812R,M4N5O-6P7Q8-R9S1T-5FF00,8A228DC22C15AFFBB70C,,,Good Condition
5813,5813R,M4N5O-6P7Q8-R9S1T-656E4,6D4097B5A6EF43CC818B,,,Good Condition
5814,5814R,M4N5O-6P7Q8-R9S1T-6AEC8,B1AEBFAD8F612CCADFD6,,,Good Condition
5815,5815R,M4N5O-6P7Q8-R9S1T-706AC,6FFA7FE336D7EADACA9A,,,Good Condition
5816,5816R,M4N5O-6P7Q8-R9S1T-75E90,1B7B130F9A8930F5CCAD,,,Good Condition
5817,5817R,M4N5O-6P7Q8-R9S1T-7B674,98C9C9BD8209EAACF2AD,,,Good Condition
5818,5818R,M4N5O-6P7Q8-R9S1T-80E58,BC12BE3BDF96753E57D2,,,Good Condition
5819,5819R,M4N5O-6P7Q8-R9S1T-8663C,3C0332BF27ABCCAD9EDB,,,Good Condition
5820,5820R,M4N5O-6P7Q8-R9S1T-8BE20,E91CBAFEE298F47E51F2,,,Good Condition
5821,5821R,M4N5O-6P7Q8-R9S1T-91604,A7ABFFDDA3994C2E2CF0,,,Good Condition
5822,5822R,M4N5O-6P7Q8-R9S1T-96DE8,A9627EBC25E219FE62EB,,,Good Condition
5823,5823R,M4N5O-6P7Q8-R9S1T-9C5CC,5B7B52CCA137B96DDFD5,,,Good Condition
5824,5824R,M4N5O-6P7Q8-R9S1T-A1DB0,2CD7C71CB90AFCCC334B,,,Good Condition
5825,5825R,M4N5O-6P7Q8-R9S1T-A7594,830AD2B2D64BBCEF467B,,,Good Condition
5826,5826R,M4N5O-6P7Q8-R9S1T-ACD78,8334F7A4A2FDDEAA0A3E,,,Good Condition
5827,5827R,M4N5O-6P7Q8-R9S1T-B255C,B2E23F7FBC1D38CAFE4F,,,Good Condition
5828,5828R,M4N5O-6P7Q8-R9S1T-B7D40,EEAEDE35723DF70E2841,,,Good Condition
5829,5829R,M4N5O-6P7Q8-R9S1T-BD524,98EA65ECFE7972FE7D19,,,Good Condition
5830,5830R,M4N5O-6P7Q8-R9S1T-C2D08,B4FD1FACD8AEB59EF14E,,,Good Condition
5831,5831R,M4N5O-6P7Q8-R9S1T-C84EC,AFFBFBADD60ADDB0CEF5,,,Good Condition
5832,5832R,M4N5O-6P7Q8-R9S1T-CDCD0,862F10B7FCE63C632E8B,,,Good Condition
5833,5833R,M4N5O-6P7Q8-R9S1T-D34B4,A0A8178BBD15BF3CD05D,,,Good Condition
5834,5834R,M4N5O-6P7Q8-R9S1T-D8C98,CDE27CDD9B8CF68EECD3,,,Good Condition
5835,5835R,M4N5O-6P7Q8-R9S1T-DE47C,FF9DD88E01DCD3EF3584,,,Good Condition
5836,5836R,M4N5O-6P7Q8-R9S1T-E5C60,608AA311878FBC4C64F1,,,Good Condition
5837,5837R,M4N5O-6P7Q8-R9S1T-E9444,DD21A1DAA3C502272FBA,,,Good Condition
5838,5838R,M4N5O-6P7Q8-R9S1T-EEC28,2A1C031262BFEAEBFCE7,,,Good Condition
5839,5839R,M4N5O-6P7Q8-R9S1T-F440C,9E2A609E9E00DFCDFC48,,,Good Condition
5840,5840R,M4N5O-6P7Q8-R9S1T-F6BF0,3941F66A422DCFCEA2FE,,,Good Condition
5841,5841R,M4N5O-6P7Q8-R9S1T-FF3D4,F98FF1F86E2F6BCB5FDC,,,Good Condition
5842,5842R,M4N5O-6P7Q8-R9S1T-04BB8,D243EAAACB596B4CD446,,,Good Condition
5843,5843R,M4N5O-6P7Q8-R9S1T-0A39C,8CBCAD26BE1374C738DC,,,Good Condition
5844,5844R,M4N5O-6P7Q8-R9S1T-OFB80,A2AEED20FBEEDE19CE7A,,,Good Condition
5845,5845R,M4N5O-6P7Q8-R9S1T-15364,9AAC98A73B166648A9DE,,,Good Condition
5846,5846R,M4N5O-6P7Q8-R9S1T-1AB48,DD4FA48CA3D2DF9EE22C,,,Good Condition
5847,5847R,M4N5O-6P7Q8-R9S1T-2032C,CA77ADA7CD0CFEC74D6E,,,Good Condition
5848,5848R,M4N5O-6P7Q8-R9S1T-25B10,1EBBE3EFFAFE1E649C2E,,,Good Condition
5849,5849R,M4N5O-6P7Q8-R9S1T-2B2F4,AAFC8C51DDF0FA2AAAAB,,,Good Condition
5850,5850R,M4N5O-6P7Q8-R9S1T-30AD8,39ABF3A3DBD4A5EE7ECB,,,Good Condition
5851,5851R,M4N5O-6P7Q8-R9S1T-362BC,2F8B8E92EECC2E9AED06,,,Good Condition
5852,5852R,M4N5O-6P7Q8-R9S1T-3BAA0,C6D5DDE8F94BB21FEB1E,,,Good Condition
5853,5853R,M4N5O-6P7Q8-R9S1T-41284,A7EB92323E0A2E7D8BBB,,,Good Condition
5854,5854R,M4N5O-6P7Q8-R9S1T-46A68,F05F6DD5A18D8CC0DA16,,,Good Condition
5855,5855R,M4N5O-6P7Q8-R9S1T-4C24C,FCA83FC6BB89404A2ECB,,,Good Condition
5856,5856R,M4N5O-6P7Q8-R9S1T-51A30,8D45A295BE5BCB9D4A75,,,Good Condition
5857,5857R,M4N5O-6P7Q8-R9S1T-57214,DF55BC1DBD1C9DD7EB8B,,,Good Condition
5858,5858R,M4N5O-6P7Q8-R9S1T-5C9F8,DC3B5CACBF820FB30B1E,,,Good Condition
5859,5859R,M4N5O-6P7Q8-R9S1T-621DC,F2A7D3D80C127AC35C65,,,Good Condition
5860,5860R,M4N5O-6P7Q8-R9S1T-679C0,08BD15D7FCE84BE54B14,,,Good Condition
5861,5861R,M4N5O-6P7Q8-R9S1T-6D1A4,BD0B36AB463BF353D7A6,,,Good Condition
5862,5862R,M4N5O-6P7Q8-R9S1T-72988,5A6CB945AB4FE5BD7D1F,,,Good Condition
5863,5863R,M4N5O-6P7Q8-R9S1T-7816C,6EEB53E8C6E8A7D8EBED,,,Good Condition
5864,5864R,M4N5O-6P7Q8-R9S1T-7D950,4EAA6AB627859EE0BA26,,,Good Condition
5865,5865R,M4N5O-6P7Q8-R9S1T-83134,EC3EDC0FDB78D8E00BFB,,,Good Condition
5866,5866R,M4N5O-6P7Q8-R9S1T-88918,A9F30F66CBE5615BB030,,,Good Condition
5867,5867R,M4N5O-6P7Q8-R9S1T-8E0FC,647C0FECF6FC96C94DC4,,,Good Condition
5868,5868R,M4N5O-6P7Q8-R9S1T-938E0,2EDABAB8FDE48BCC8BB6,,,Good Condition
5869,5869R,M4N5O-6P7Q8-R9S1T-990C4,9CECD4EB54DE7FAD925D,,,Good Condition
5870,5870R,M4N5O-6P7Q8-R9S1T-9E8A8,D8C94B29058C9EA8AAC1,,,Good Condition
5871,5871R,M4N5O-6P7Q8-R9S1T-A408C,5F3ADCB5EF0E51ACC6F5,,,Good Condition
5872,5872R,M4N5O-6P7Q8-R9S1T-A9870,7D8CD88ECCD2AF00F7F5,,,Good Condition
5873,5873R,M4N5O-6P7Q8-R9S1T-AF054,EDC1BBEBDA98467D8695,,,Good Condition
5874,5874R,M4N5O-6P7Q8-R9S1T-B4838,B6F98EE15CAB8C7F46A4,,,Good Condition
5875,5875R,M4N5O-6P7Q8-R9S1T-BA01C,054DED36F9AFEFB2D6DC,,,Good Condition
5876,5876R,M4N5O-6P7Q8-R9S1T-BF800,8CECC7E2E3CEA62C135C,,,Good Condition
5877,5877R,M4N5O-6P7Q8-R9S1T-C4FE4,2BE688A286B61D2FDBF5,,,Good Condition
5878,5878R,M4N5O-6P7Q8-R9S1T-CA7C8,CB2AF0BCE6062E14AB9B,,,Good Condition
5879,5879R,M4N5O-6P7Q8-R9S1T-CFFAC,8E6E1ABD52EEA17D72B5,,,Good Condition
5880,5880R,M4N5O-6P7Q8-R9S1T-D5790,EABFF0F0EC33DAB89C27,,,Good Condition
5881,5881R,M4N5O-6P7Q8-R9S1T-DAF74,9FD39BED261AD4FACEEB,,,Good Condition
5882,5882R,M4N5O-6P7Q8-R9S1T-E0758,76AA4CDEAA67FEEC6EEA,,,Good Condition
5883,5883R,M4N5O-6P7Q8-R9S1T-E5F3C,2BCEE9CAABF1B350FB8B,,,Good Condition
5884,5884R,M4N5O-6P7Q8-R9S1T-EB720,FB5AEE3CB2EC6DA6A7FE,,,Good Condition
5885,5885R,M4N5O-6P7Q8-R9S1T-F0F04,FFDD877EDFE6CB5B35DF,,,Good Condition
5886,5886R,M4N5O-6P7Q8-R9S1T-F66E8,D0BB3EDFADDE5ABBBE9A,,,Good Condition
5887,5887R,M4N5O-6P7Q8-R9S1T-FBECC,B031CD7ADFE08AC2410E,,,Good Condition
5888,5888R,M4N5O-6P7Q8-R9S1T-016B0,A264B94DB6C8BF659BBA,,,Good Condition
5889,5889R,M4N5O-6P7Q8-R9S1T-06E94,0ECFBAB5D5CDDA53C4FE,,,Good Condition
5890,5890R,M4N5O-6P7Q8-R9S1T-0C678,B3099D1AB00524BBACAA,,,Good Condition
5891,5891R,M4N5O-6P7Q8-R9S1T-11E5C,AAD4D3D1692ACEC3E6B6,,,Good Condition
5892,5892R,M4N5O-6P7Q8-R9S1T-17640,0B541CC0A81AE4EE4F08,,,Good Condition
5893,5893R,M4N5O-6P7Q8-R9S1T-1CE24,C8071D813C6ACEC77BA6,,,Good Condition
5894,5894R,M4N5O-6P7Q8-R9S1T-22608,CFDABA421A72F06A77BE,,,Good Condition
5895,5895R,M4N5O-6P7Q8-R9S1T-27DEC,ED69BFBF2BA6BABD33EA,,,Good Condition
5896,5896R,M4N5O-6P7Q8-R9S1T-2D5D0,FC4A1BE3F5ECC7E07E94,,,Good Condition
5897,5897R,M4N5O-6P7Q8-R9S1T-32DB4,EEBBC8AECACF51230C9B,,,Good Condition
5898,5898R,M4N5O-6P7Q8-R9S1T-38598,58EC4CEFD2DBA7C8BEAA,,,Good Condition
5899,5899R,M4N5O-6P7Q8-R9S1T-3DD7C,FDF474F38DF56A3F17CC,,,Good Condition
5900,5900R,M4N5O-6P7Q8-R9S1T-43560,CB06EC7EAE2A6AE6EE6C,,,Good Condition
5901,5901R,U2V3W-4X5Y6-Z7A8B-48D44,FEBE7AECA7C33ECA5643,,,Good Condition
5902,5902R,U2V3W-4X5Y6-Z7A8B-4E528,50CE3B3E94DAAB7CDC7C,,,Good Condition
5903,5903R,U2V3W-4X5Y6-Z7A8B-53D0C,D4157EE69A20AEAD2E9D,,,Good Condition
5904,5904R,U2V3W-4X5Y6-Z7A8B-594F0,35BBF6BE5C1CDBFFE7D4,,,Good Condition
5905,5905R,U2V3W-4X5Y6-Z7A8B-5ECD4,E81F4EAFB0B4C53D2B9A,,,Good Condition
5906,5906R,U2V3W-4X5Y6-Z7A8B-644B8,6AEC4DD6EF9C3CF33AFB,,,Good Condition
5907,5907R,U2V3W-4X5Y6-Z7A8B-69C9C,6FEBD405755B07A666FB,,,Good Condition
5908,5908R,U2V3W-4X5Y6-Z7A8B-6F480,A0E1CCC2BD9D160A565A,,,Good Condition
5909,5909R,U2V3W-4X5Y6-Z7A8B-74C64,D469A837E47BCC417F3B,,,Good Condition
5910,5910R,U2V3W-4X5Y6-Z7A8B-7A448,44BCD4C3EBE4A31FFBA6,,,Good Condition
5911,5911R,U2V3W-4X5Y6-Z7A8B-7FC2C,36FCADCAC1B346B78CA2,,,Good Condition
5912,5912R,U2V3W-4X5Y6-Z7A8B-85410,A687F2CFEE4E0AE92A85,,,Good Condition
5913,5913R,U2V3W-4X5Y6-Z7A8B-8ABF4,8A6820578E5B5BBD7D19,,,Good Condition
5914,5914R,U2V3W-4X5Y6-Z7A8B-903D8,ABA4EAAAA75C60A8B6C7,,,Good Condition
5915,5915R,U2V3W-4X5Y6-Z7A8B-95BBC,F4FDD5FCAAFFFCFECB38,,,Good Condition
5916,5916R,U2V3W-4X5Y6-Z7A8B-9B3A0,CEEE2CCBFF6EFAB5FAC3,,,Good Condition
5917,5917R,U2V3W-4X5Y6-Z7A8B-A0B84,3B8E7C2DDBF0D1EA6DC1,,,Good Condition
5918,5918R,U2V3W-4X5Y6-Z7A8B-A6368,6E9EB42B0920799186D2,,,Good Condition
5919,5919R,U2V3W-4X5Y6-Z7A8B-ABB4C,EB0FF07C0E1CD0FAE1BE,,,Good Condition
5920,5920R,U2V3W-4X5Y6-Z7A8B-B1330,343E3AEC4E2BC0AD227A,,,Good Condition
5921,5921R,U2V3W-4X5Y6-Z7A8B-B6B14,DE6EA54EA3F9EBE442AA,,,Good Condition
5922,5922R,U2V3W-4X5Y6-Z7A8B-BC2F8,DC715EB8D3256ADCAA88,,,Good Condition
5923,5923R,U2V3W-4X5Y6-Z7A8B-C1ADC,B9F29EC4C8BAA92F9FEC,,,Good Condition
5924,5924R,U2V3W-4X5Y6-Z7A8B-C72C0,78EAF5FBBF73EF169FB5,,,Good Condition
5925,5925R,U2V3W-4X5Y6-Z7A8B-CCAA4,D66A1CA5CC5FBF9AAAC6,,,Good Condition
5926,5926R,U2V3W-4X5Y6-Z7A8B-D2288,645FE757B0919EB772CF,,,Good Condition
5927,5927R,U2V3W-4X5Y6-Z7A8B-D7A6C,EA4044B2449F76CC66AC,,,Good Condition
5928,5928R,U2V3W-4X5Y6-Z7A8B-DD250,BBCDB0A80E8AE95BB5AA,,,Good Condition
5929,5929R,U2V3W-4X5Y6-Z7A8B-E2A34,FC9BE9EE941DDDFDD9BF,,,Good Condition
5930,5930R,U2V3W-4X5Y6-Z7A8B-E8218,E4C0DFFB15CCBA2D5E7E,,,Good Condition
5931,5931R,U2V3W-4X5Y6-Z7A8B-ED9FC,28E5DAECC2AFAFBB38FA,,,Good Condition
5932,5932R,U2V3W-4X5Y6-Z7A8B-F31E0,8DB2CFD60A425DDF43EC,,,Good Condition
5933,5933R,U2V3W-4X5Y6-Z7A8B-F89C4,4A08A6E22CFF3D83DDA9,,,Good Condition
5934,5934R,U2V3W-4X5Y6-Z7A8B-FE1A8,5B4BBA21B08B12AEBBCA,,,Good Condition
5935,5935R,U2V3W-4X5Y6-Z7A8B-0398C,CDFAFEDC99492ACB78FC,,,Good Condition
5936,5936R,U2V3W-4X5Y6-Z7A8B-09170,D5441B4CEBF9DB6AD1E4,,,Good Condition
5937,5937R,U2V3W-4X5Y6-Z7A8B-0E954,E20AAF14429AEE9BA65D,,,Good Condition
5938,5938R,U2V3W-4X5Y6-Z7A8B-14138,EBD31F5FD60EE66DBAE3,,,Good Condition
5939,5939R,U2V3W-4X5Y6-Z7A8B-1991C,C2C1DD06E9FE5FFB6AEB,,,Good Condition
5940,5940R,U2V3W-4X5Y6-Z7A8B-1F100,004D8FCB2C3FD40C38EB,,,Good Condition
5941,5941R,U2V3W-4X5Y6-Z7A8B-248E4,3F57CC7DBA67A231A494,,,Good Condition
5942,5942R,U2V3W-4X5Y6-Z7A8B-2A0C8,4DC1C2B7C0EDBAFB83FB,,,Good Condition
5943,5943R,U2V3W-4X5Y6-Z7A8B-2F8AC,5E5A2F49BAE0633E32DB,,,Good Condition
5944,5944R,U2V3W-4X5Y6-Z7A8B-35090,39C7CFCDA7E5BCEA5FD5,,,Good Condition
5945,5945R,U2V3W-4X5Y6-Z7A8B-3A874,0FCC735DABFAD4E23AEE,,,Good Condition
5946,5946R,U2V3W-4X5Y6-Z7A8B-40058,EEFDFBF0FBB8BC4AFD25,,,Good Condition
5947,5947R,U2V3W-4X5Y6-Z7A8B-4583C,6FE9CFBCEDEDDAE3C8EB,,,Good Condition
5948,5948R,U2V3W-4X5Y6-Z7A8B-4B020,DA2DF6CCDFAF272B0E8A,,,Good Condition
5949,5949R,U2V3W-4X5Y6-Z7A8B-50804,5CD2D4309E8BBAE1EA82,,,Good Condition
5950,5950R,U2V3W-4X5Y6-Z7A8B-55FE8,277DDA18D1C9D84B8CDB,,,Good Condition
5951,5951R,U2V3W-4X5Y6-Z7A8B-5B7CC,A1E3E92E1DC4A4BD1A6C,,,Good Condition
5952,5952R,U2V3W-4X5Y6-Z7A8B-60FB0,F34C1E19970B17263A19,,,Good Condition
5953,5953R,U2V3W-4X5Y6-Z7A8B-66794,ADBB552FA9B9BB7EDEB2,,,Good Condition
5954,5954R,U2V3W-4X5Y6-Z7A8B-6BF78,5F8CB8CFC28ADBD41CFF,,,Good Condition
5955,5955R,U2V3W-4X5Y6-Z7A8B-7175C,760995F76318AE7EA08B,,,Good Condition
5956,5956R,U2V3W-4X5Y6-Z7A8B-76F40,50ED14B1ECAF0D1FA435,,,Good Condition
5957,5957R,U2V3W-4X5Y6-Z7A8B-7C724,CE6FC0B1B4ABBF9DAA48,,,Good Condition
5958,5958R,U2V3W-4X5Y6-Z7A8B-81F08,7AE2AF66FFDB900582C6,,,Good Condition
5959,5959R,U2V3W-4X5Y6-Z7A8B-876EC,CBBFF6E2A99BFDC6C33F,,,Good Condition
5960,5960R,U2V3W-4X5Y6-Z7A8B-8CED0,EC65917C722FD0ECB9C2,,,Good Condition
5961,5961R,U2V3W-4X5Y6-Z7A8B-926B4,2C2AFBAE5BB07656C2C5,,,Good Condition
5962,5962R,U2V3W-4X5Y6-Z7A8B-97E98,7A5F759FA17815189AB2,,,Good Condition
5963,5963R,U2V3W-4X5Y6-Z7A8B-9D67C,92D41BDDDBE7B292FB75,,,Good Condition
5964,5964R,U2V3W-4X5Y6-Z7A8B-A2E60,A994E1CBBAFED83B2A3C,,,Good Condition
5965,5965R,U2V3W-4X5Y6-Z7A8B-A8644,069031B9C061B70C6CC4,,,Good Condition
5966,5966R,U2V3W-4X5Y6-Z7A8B-ADE28,7182AFDC0FA23DDAAA4F,,,Good Condition
5967,5967R,U2V3W-4X5Y6-Z7A8B-B360C,CAAA8ACB6BADD0ADFF3F,,,Good Condition
